"Avg","n_Avg","CS_Avg","Reg_a","Reg_s"
0.656379641978294,0.656379641978294,0.648802295494719,0.641995486174554,0.635358640113402
0.64459365607708,0.64459365607708,0.649016274014164,0.616995729586781,0.636384404581997
0.662440756235043,0.662440756235043,0.658775211639525,0.633378012095011,0.633833152759741
0.655449987547869,0.655449987547869,0.664581495159771,0.633473930484414,0.643294395232169
0.650524170303965,0.650524170303965,0.63124360070103,0.621572034503338,0.611052405186541
0.642805996362904,0.642805996362904,0.646049877410944,0.626992399877023,0.629932906503838
0.653725544829093,0.653725544829093,0.662494843419157,0.616922438665724,0.631996369533323
0.646522463908793,0.646522463908793,0.644240837664293,0.629462231695785,0.644269701527011
0.635248771996643,0.635248771996643,0.647355064555744,0.604394396719563,0.64051544198784
0.644715592838599,0.644715592838599,0.655105434617595,0.607535024045202,0.619586457732367
0.66414471087168,0.66414471087168,0.674281744862479,0.644667618899022,0.655023336543563
0.658443791473222,0.658443791473222,0.661242343552078,0.626105153048721,0.665923037249874
0.644281046514407,0.644281046514407,0.641340803594983,0.617757265262255,0.640342182487142
0.649419331080186,0.649419331080186,0.66124149891818,0.616758662043844,0.617297227748168
0.664274385217853,0.664274385217853,0.672788586530036,0.653621577252517,0.689397323101856
0.638693478282482,0.638693478282482,0.654600659076261,0.59285282389836,0.605711803034008
0.670336542283933,0.670336542283933,0.665290458671696,0.656974096182394,0.657385245273433
0.659340610900858,0.659340610900858,0.663097925485045,0.632721812806618,0.632473487910908
0.666119515409131,0.666119515409131,0.664547522271742,0.640589971237729,0.647203917827336
0.655026273762248,0.655026273762248,0.662751676294718,0.634451029634941,0.632527672876621
0.663813012870471,0.663813012870471,0.662090579799601,0.641033747623514,0.642802842376829
0.663867482124615,0.663867482124615,0.668065688293164,0.652885874595939,0.666554848559375
0.639470708177893,0.639470708177893,0.642983486260405,0.600096985228957,0.603976072135511
0.646299944518452,0.646299944518452,0.644672772397676,0.617039353592915,0.616232485445956
0.657238329805456,0.657238329805456,0.643802639620602,0.625423117497208,0.630876389278355
0.655837750602647,0.655837750602647,0.65937507317011,0.632360213347276,0.638796412240586
0.65673641241718,0.65673641241718,0.659289800616711,0.616535876251903,0.626427706499377
0.644163861767602,0.644163861767602,0.661755277714075,0.608654169601136,0.627309398234639
0.64670733805303,0.64670733805303,0.654282009165656,0.630784987788168,0.625681993138504
0.646386026858179,0.646386026858179,0.653418580623321,0.615143184677156,0.61554436413547
0.647713829449407,0.647713829449407,0.645705483816926,0.615856045735255,0.633484884760298
0.65014265862047,0.65014265862047,0.648111797251831,0.621688365144107,0.624431189407764
0.647088891131713,0.647088891131713,0.655192895764559,0.616422920120386,0.628726514254878
0.643127912074048,0.643127912074048,0.65336880802213,0.615389498791038,0.623972180326177
0.654531420790018,0.654531420790018,0.651197207644781,0.624282546056889,0.639152875555055
0.63966706952613,0.63966706952613,0.650031186593465,0.611679159343134,0.633265196939587
0.654024937087661,0.654024937087661,0.663357547683961,0.627405161431497,0.642318008212119
0.651786604123688,0.651786604123688,0.646751445010184,0.633842265196673,0.644980528598023
0.632758991398774,0.632758991398774,0.644287488271683,0.611135090050181,0.607757945666427
0.63448142845032,0.63448142845032,0.649207899713321,0.594708248232003,0.606803173348711
0.650853082221131,0.650853082221131,0.652130831307666,0.622194366941194,0.64919875290316
0.664406796182214,0.664406796182214,0.675952946101719,0.63002861340734,0.657323424314307
0.645556722494148,0.645556722494148,0.646804227574861,0.611734038800289,0.623364591527356
0.655221773663533,0.655221773663533,0.668487053014565,0.609188790055798,0.641915466825478
0.651826738234555,0.651826738234555,0.648898531850165,0.626125938890847,0.640549193119715
0.652920574448838,0.652920574448838,0.675308874052766,0.627663273958017,0.64382351110712
0.664236237472719,0.664236237472719,0.667864994043141,0.638021676195246,0.658300800185316
0.643997643418822,0.643997643418822,0.635531715422073,0.615867048207447,0.621772304583928
0.654357286202686,0.654357286202686,0.661642664398266,0.630654471786075,0.644473025250997
0.654298799074151,0.654298799074151,0.658719879282332,0.646506145171238,0.643788133987659
0.650521112446897,0.650521112446897,0.655422015020335,0.625963285544096,0.647556284319314
0.646232205851256,0.646232205851255,0.647616401631064,0.605964743100592,0.61423567755133
0.63950269362769,0.63950269362769,0.645431840807726,0.620718133724268,0.62751789535461
0.644347791914326,0.644347791914326,0.656897226647795,0.601324346265436,0.622549122669686
0.662465993550882,0.662465993550882,0.664317737696811,0.654508794017742,0.638907755296844
0.663603063538,0.663603063538,0.648274942993695,0.633546988740689,0.637466787356429
0.634874902631113,0.634874902631113,0.657524869204772,0.609024551285899,0.615674087961285
0.651009534840731,0.651009534840731,0.660869596893822,0.620592973741098,0.620334790062857
0.643960005638071,0.643960005638071,0.654353844914737,0.612293606169226,0.623928461829635
0.65809860520531,0.65809860520531,0.663548111060638,0.639252082695358,0.649381148604001
0.646505983789355,0.646505983789355,0.657532623267582,0.61046513238952,0.646963593578133
0.655816755058253,0.655816755058253,0.664815458918063,0.630652823457586,0.629962290372363
0.654915651224935,0.654915651224935,0.657833815184449,0.624758109562039,0.63303404863182
0.658197990679379,0.658197990679379,0.658157530534181,0.62205226663802,0.616882836979627
0.650489673120133,0.650489673120133,0.66014736911473,0.645403364939872,0.644479499514198
0.654471855050496,0.654471855050496,0.646242254512535,0.617496535554142,0.626542260414409
0.648137038415152,0.648137038415152,0.661270890842605,0.621618306943547,0.627839485701435
0.647423274565642,0.647423274565641,0.647817825826103,0.617386744846389,0.609980561262043
0.664684592346727,0.664684592346727,0.665916522927422,0.650391623551946,0.653946759633464
0.642318835454355,0.642318835454355,0.647918685116754,0.617306997775521,0.615886100267486
0.646213706819115,0.646213706819115,0.63941236798552,0.618981065061447,0.62867790010759
0.665844400863392,0.665844400863392,0.650941978435515,0.64764689218294,0.670481016755666
0.649959887311064,0.649959887311064,0.655696882953737,0.622880454086158,0.623217428469915
